PLOT,yr,plot,lat,long,n_trees,agb
649,2018,649,43.245855,-77.736056,0,0
651,2019,651,43.28533,-76.386043,0,0
652,2019,652,43.240912,-77.383488,0,0
653,2019,653,42.416213,-76.437012,0,0
654,2016,654,43.314192,-74.881556,0,0
655,2013,655,42.167554,-78.68503000000001,16,10784.858174
656,2015,656,42.64433199999998,-74.38363599999994,67,0
657,2015,657,44.779703,-74.982823,0,0
658,2014,658,43.881718000000035,-75.80360199999997,49,9078.549841
662,2019,662,44.68450200000004,-75.14494199999992,103,19772.977511
665,2015,665,43.14078300000001,-73.36369400000002,54,23900.103594
666,2014,666,42.964961,-77.087673,4,1630.7881149999998
670,2019,670,42.511242,-78.518446,0,0
671,2015,671,42.77436400000004,-73.43048700000006,41,28479.613107999998
673,2019,673,42.432489000000004,-76.42095500000003,26,19337.219773999997
676,2019,676,43.474104,-74.29269999999998,25,21415.016323000003
677,2014,677,42.713057,-73.68595099999997,31,0
678,2013,678,43.13529500000001,-75.42225699999997,19,0
679,2017,679,42.663309,-76.160141,0,0
681,2018,681,42.875998999999986,-77.94964000000003,24,12588.594273
682,2014,682,43.37339100000004,-75.95743299999997,61,11525.571456
683,2019,683,43.877305,-75.526817,0,0
684,2015,684,43.643628000000014,-73.69985900000003,29,7090.068126
685,2014,685,43.180573999999986,-73.722376,36,26008.937296999997
686,2016,686,42.213687,-75.418683,0,0
687,2018,687,42.79825200000002,-75.67706399999999,25,20696.10761
688,2017,688,43.26682000000004,-75.96745899999998,47,17063.677801000005
689,2018,689,41.662708,-73.753479,3,22170.651601999998
690,2019,690,42.645329,-73.7832,0,0
691,2019,691,42.385179,-78.968565,0,0
692,2016,692,42.98954099999996,-73.99606099999993,63,25753.43080900001
694,2019,694,43.835422,-76.100441,0,0
696,2017,696,42.046330000000005,-77.412779,18,3732.644552999999
697,2017,697,44.698542000000025,-74.60902200000005,35,21454.850265999998
698,2015,698,42.25126600000006,-79.05941999999992,69,32839.551545999995
699,2017,699,42.432245,-74.149289,0,0
700,2014,700,41.035233,-72.323644,0,0
701,2016,701,44.33845500000001,-75.63851900000004,36,13439.765356000002
702,2015,702,42.757477,-75.753697,13,22843.181851999998
703,2017,703,41.613611,-74.006958,0,0
704,2018,704,43.874316000000015,-75.32483,20,15255.147777999999
706,2019,706,42.706929,-74.492693,0,0
708,2013,708,43.48690299999999,-75.020211,52,28298.809546
710,2016,710,42.211346,-78.552153,1,49.322596
711,2017,711,44.342917,-73.364604,0,0
712,2013,712,42.12595400000003,-75.14222699999996,40,33229.13666
713,2017,713,43.062559,-77.544926,0,0
714,2019,714,41.029799,-72.17711,1,33.460047
715,2017,715,43.95836600000002,-73.84175800000001,44,30675.751159000007
716,2017,716,42.077951999999996,-73.82941099999995,26,15176.850432000001
717,2017,717,43.039589,-76.981907,0,0
718,2018,718,40.901619999999994,-73.88531800000003,20,18668.546289
719,2016,719,43.065254999999986,-73.92393200000001,13,6078.514285
724,2019,724,42.013155,-76.524887,0,0
725,2013,725,42.89286500000002,-76.27493200000002,24,20884.331840000003
726,2014,726,43.014612,-77.968812,0,0
727,2015,727,42.898357,-73.890152,0,0
728,2014,728,42.152854,-76.351853,0,0
729,2018,729,43.594354,-74.04456600000002,54,10352.642682
730,2014,730,44.23421400000001,-73.54259299999998,37,11860.174269
732,2019,732,41.279452,-74.01338000000003,20,23320.021018000003
733,2014,733,44.43789900000001,-75.17009699999997,21,5891.416265
734,2013,734,42.883166,-77.710454,0,0
735,2017,735,42.714716,-78.619933,4,728.1412250000001
739,2017,739,42.89693499999999,-75.31356400000003,23,23026.645567000003
740,2017,740,43.80522900000003,-75.79226599999996,50,22298.400653999997
742,2014,742,44.471767,-75.572624,0,0
743,2018,743,43.64259799999998,-74.39705599999996,34,34719.665936
744,2014,744,43.11220099999998,-74.83472500000003,38,8343.558357
745,2019,745,42.035721,-76.140213,1,0
747,2017,747,43.78520099999997,-74.85940200000003,48,12064.423438999998
749,2019,749,44.51540700000003,-75.39695699999997,38,0
750,2019,750,42.029467000000025,-78.98664499999997,50,33179.826239
751,2019,751,43.19606000000007,-73.96676399999987,71,12379.858849
752,2018,752,43.900259,-73.80177899999993,43,21599.680641
753,2014,753,42.11795400000001,-77.283693,15,0
754,2014,754,43.174291000000004,-76.29501500000006,52,22766.696299999996
755,2017,755,44.48212899999999,-74.779622,51,8730.856172
756,2013,756,42.14626300000004,-77.82765699999992,52,19716.414294000002
757,2016,757,43.47547099999998,-74.18787400000005,40,21170.957003000003
758,2018,758,43.347266999999995,-78.01545800000002,23,15006.472547999998
759,2018,759,42.260585,-79.54935699999999,39,12150.969608
760,2014,760,43.08403399999998,-78.102163,41,23131.11422
761,2018,761,42.71689300000002,-76.77015900000002,34,23351.066861000003
762,2017,762,42.09498299999997,-77.05614699999992,41,34528.01672
763,2019,763,42.69541400000002,-75.898703,32,23742.646514
764,2015,764,42.000420999999974,-77.52123200000004,39,13520.707242
765,2018,765,43.67825700000002,-74.17569000000002,49,20833.025460999997
766,2019,766,42.46287,-75.018323,0,0
767,2017,767,42.243585000000024,-79.59151100000003,25,0
768,2016,768,42.46596100000003,-75.78339800000002,36,17781.767216
769,2017,769,42.347033,-77.79264700000014,83,9203.312942
770,2015,770,42.010322000000045,-75.90237199999991,67,13957.618510999999
771,2014,771,42.469769000000014,-77.73667100000004,26,29896.532255000002
772,2019,772,41.844753999999995,-74.15221100000002,27,24648.123411
774,2018,774,41.55625,-74.51680699999999,27,17199.82362
776,2018,776,44.34270699999997,-74.80855599999997,59,10047.352234
779,2015,779,43.60533499999998,-74.50402399999994,49,17832.167427
780,2013,780,41.41565500000001,-74.048669,8,8524.004871
781,2019,781,42.91703600000002,-73.76144999999998,17,0
782,2015,782,42.796058,-76.534763,0,0
783,2013,783,44.242837,-73.92846599999997,41,20484.661037999995
784,2016,784,42.638508,-78.51329599999998,13,0
786,2018,786,44.62108600000005,-73.525674,42,4639.233107999999
788,2017,788,42.984527999999976,-74.15792899999998,37,9518.916130999998
789,2017,789,42.15792699999998,-77.72247999999995,33,22458.153474000006
790,2018,790,42.318851,-77.422462,0,0
791,2017,791,44.53025200000001,-74.37822499999997,26,3747.3851939999995
792,2016,792,43.003735,-78.127548,0,0
793,2018,793,42.19264999999997,-76.43026000000006,44,21927.106707
794,2019,794,44.096634,-74.26147099999989,74,24852.886964999998
795,2018,795,44.678492,-74.10099099999991,57,7106.621456
797,2014,797,42.863776,-73.75211,0,0
798,2019,798,44.139724,-73.62529599999999,22,11241.442239000002
799,2015,799,44.52277800000001,-73.42775700000004,68,28285.483217999994
800,2018,800,42.03601900000002,-75.84065699999998,77,36809.00394799999
801,2018,801,42.336969,-77.216068,0,0
802,2019,802,44.31465500000001,-75.22502499999999,21,1341.341582
804,2019,804,44.312719999999956,-74.809221,51,3817.231395
805,2016,805,42.931115,-75.273707,4,7125.971856
806,2019,806,41.601491,-73.781592,0,0
808,2015,808,43.135923,-78.933849,3,6011.6500719999995
809,2018,809,42.62194300000006,-74.60297099999998,69,24341.499135
811,2018,811,43.96857700000005,-73.95453200000006,61,25073.373606
812,2017,812,43.270326,-76.879437,5,0
813,2014,813,42.084672,-73.542076,2,3712.511947
814,2017,814,40.817084,-73.603051,0,0
817,2017,817,43.008476999999985,-74.68896199999998,19,0
820,2013,820,41.775295,-73.82871999999999,29,17343.914581000005
821,2013,821,42.52368,-77.778864,0,0
822,2017,822,42.58668099999999,-78.50296100000004,49,42706.724052
824,2019,824,43.734578999999954,-75.20429400000008,45,24847.058752
825,2018,825,44.13032999999997,-75.17355499999998,39,22809.127278
828,2019,828,44.108623,-73.690156,16,2130.32794
829,2015,829,43.476044,-76.229347,3,0
830,2015,830,42.922849,-73.276691,0,0
831,2019,831,40.835347,-73.012177,0,0
833,2019,833,42.06611100000002,-73.76539699999998,35,16225.084442999996
834,2018,834,42.52274800000002,-75.96727700000002,34,20077.939404
836,2018,836,43.016517,-75.419593,0,0
837,2016,837,42.127944,-78.59384,28,19685.833884
839,2014,839,42.356878999999985,-78.35797099999994,43,25269.059334999994
840,2013,840,44.134643,-73.438993,0,0
841,2014,841,41.888375,-74.019606,0,0
843,2017,843,44.38663300000003,-74.45025299999999,51,1752.788359
845,2014,845,43.012217,-75.488239,0,0
846,2019,846,43.70172699999995,-73.948449,49,20611.418282
847,2019,847,43.118962,-75.967762,0,0
848,2013,848,40.916066,-72.94723000000003,34,8917.970609
850,2017,850,43.68598700000002,-75.32139899999996,49,0
852,2013,852,42.711124,-74.978743,0,0
853,2017,853,43.591568999999986,-75.34421400000005,42,27708.524251
854,2019,854,43.356507000000015,-75.287332,12,12793.090228000001
857,2018,857,42.124506,-74.70486200000002,21,16387.050606
858,2013,858,42.40856099999999,-75.52748199999998,53,5465.165781999998
860,2017,860,43.797888999999955,-74.14843599999996,56,17474.953844
861,2017,861,41.858982,-74.690546,0,0
862,2017,862,43.439218,-73.491781,0,0
865,2015,865,43.307935,-78.472513,0,0
866,2018,866,42.70833,-74.321793,0,0
867,2019,867,44.087160999999966,-74.791659,45,16832.284347
868,2018,868,44.09109399999995,-74.42381399999991,45,18088.114699000005
869,2016,869,42.454631,-73.657055,0,0
872,2017,872,43.056968999999995,-78.95889,9,3027.4894320000003
873,2018,873,43.11814000000002,-74.56839600000008,51,16741.487477
874,2019,874,42.161436000000016,-79.20638400000003,32,2191.7557030000003
876,2019,876,44.700151999999925,-74.1933150000001,73,14481.957514999998
878,2013,878,40.860847,-72.639137,17,1096.84062
880,2016,880,43.856688,-75.950143,0,0
883,2018,883,43.777125,-76.151029,0,0
884,2013,884,43.37249299999999,-74.54063899999993,60,22112.551656
885,2014,885,42.749869,-74.981217,24,25533.983976999996
886,2019,886,42.70685499999997,-74.074971,40,4530.7495770000005
887,2013,887,42.186766000000006,-79.04329499999996,52,11026.398096
888,2014,888,43.004480999999984,-75.684134,15,0
890,2016,890,42.364208999999995,-75.39041799999997,26,19322.361276
892,2016,892,41.386429,-73.979303,0,0
893,2018,893,41.897489,-74.149541,7,13500.219773
894,2014,894,43.589414,-76.199689,0,0
897,2014,897,42.025239,-78.199675,6,16845.614837
898,2015,898,40.897666,-72.346036,0,0
899,2018,899,42.40153499999999,-76.30328199999998,35,27456.761773
900,2019,900,43.48795500000004,-75.59886199999995,46,22850.704634
901,2014,901,41.97789400000003,-75.25217999999997,34,0
904,2017,904,43.292101,-77.894251,0,0
905,2014,905,44.222198,-76.120958,0,0
906,2016,906,43.048011,-77.58662,0,0
907,2013,907,42.520267999999994,-74.59146700000005,42,19985.054588
910,2017,910,43.585248,-73.359575,0,0
911,2014,911,41.762322000000026,-74.507063,48,23425.800504000003
912,2017,912,43.08089400000005,-75.52117400000013,82,11398.352263000004
913,2014,913,42.20934699999999,-77.07500200000003,27,20846.614181999998
914,2016,914,41.80971799999998,-74.20244199999992,48,16918.962841999997
916,2014,916,43.317161,-75.618206,0,0
917,2014,917,42.32334899999995,-77.71240500000012,64,22456.036038000002
918,2015,918,42.014828,-76.242578,4,0
919,2016,919,43.211806999999986,-74.39357700000001,32,24221.530147
920,2014,920,42.45682299999999,-75.43932200000002,38,14916.511289999999
921,2018,921,42.07265099999997,-77.33955100000001,50,18267.439562
923,2016,923,42.918851,-76.777179,0,0
924,2018,924,44.82376800000004,-73.94119300000006,60,8448.643388999999
925,2015,925,42.545446,-77.756803,0,0
926,2014,926,43.42389000000002,-75.72206800000002,33,0
927,2016,927,42.606095,-79.001738,0,0
928,2014,928,43.87106999999999,-73.634403,34,21350.527856
931,2018,931,43.227208999999974,-74.13896699999997,52,33620.898704
932,2019,932,43.808415,-75.72659,0,0
933,2014,933,43.28264199999996,-75.08339299999993,50,21069.312571000006
934,2014,934,42.595578999999994,-78.94518300000001,13,3539.507171
935,2018,935,44.575515,-75.42658899999999,33,11551.529291
936,2015,936,42.082482999999996,-74.23009099999997,61,29530.928329
937,2015,937,44.118177000000045,-74.72369500000002,42,18208.239722
938,2013,938,42.976427,-78.009928,0,0
939,2016,939,44.75976399999994,-74.63380799999992,76,11498.276112
940,2013,940,43.061779,-77.929854,0,0
942,2013,942,44.98873599999994,-74.46550399999988,66,13566.156583
943,2018,943,43.10846,-73.633867,0,0
944,2013,944,41.258232,-74.321336,0,0
945,2016,945,44.275385,-75.850464,9,0
947,2015,947,42.05078,-77.305082,0,0
948,2015,948,42.15813899999995,-77.597988,49,17353.285131
949,2015,949,42.599724,-77.49819699999996,28,18002.326825
950,2016,950,43.973226000000025,-75.50430700000005,55,24408.894123
951,2017,951,43.496844,-73.27257099999999,46,11139.341956999999
952,2019,952,42.497207,-75.663,0,0
953,2019,953,42.984982,-74.283311,0,0
954,2017,954,43.896178,-76.103694,3,5879.409915
955,2019,955,42.619971,-76.157966,9,2351.127611
956,2016,956,42.863046,-76.584762,0,0
958,2019,958,42.190926,-74.24557400000002,41,27950.832647999996
959,2014,959,43.320687,-77.774949,0,0
960,2015,960,42.131117,-78.304777,0,0
961,2013,961,42.587003,-74.340096,0,0
962,2013,962,43.80781299999994,-75.1536729999999,61,31942.794657000002
964,2019,964,42.667495,-77.687505,1,21.70099
965,2019,965,41.489354000000034,-74.58795700000005,40,17710.051618999998
966,2015,966,42.995001,-75.353345,0,0
967,2019,967,44.599055,-74.08515500000009,58,6724.730581
968,2015,968,44.068936,-75.857129,0,0
969,2016,969,42.38655999999999,-79.35200100000004,34,16404.574397
970,2018,970,43.139327,-79.033112,0,0
971,2015,971,42.690397000000004,-77.230335,29,17896.399598
972,2017,972,42.36755199999998,-77.74272299999996,42,8295.44165
973,2017,973,42.681897,-78.883435,0,0
974,2019,974,42.40779899999999,-77.693663,26,8279.358685
975,2014,975,44.6325,-75.304154,0,0
978,2018,978,42.12300000000003,-75.07665899999999,39,26331.330022
979,2018,979,42.48629699999999,-77.652113,13,6005.844356
983,2015,983,42.582251,-76.446577,4,1092.39666
984,2013,984,42.331639,-77.38773199999999,19,16815.723896
985,2016,985,42.509205,-78.048417,0,0
986,2014,986,41.66932199999999,-74.91910000000003,31,28145.281850000003
988,2015,988,40.88607,-72.422093,0,0
992,2019,992,44.493501,-75.053979,0,0
993,2014,993,42.72359699999998,-74.78274599999999,39,31960.638135
994,2013,994,42.69924300000002,-76.05108900000002,12,5553.572295
995,2017,995,44.77713100000003,-73.62224799999996,29,2376.8838490000007
996,2017,996,42.57716100000002,-77.27713999999997,25,1878.1249749999997
997,2014,997,44.70797499999998,-74.98179699999994,53,30018.623273999998
998,2017,998,43.699084999999975,-73.83321299999993,38,22941.054604999994
1002,2014,1002,42.10519100000001,-75.50412699999998,30,33935.700643000004
1003,2018,1003,42.396744000000005,-74.15464900000002,10,0
1004,2013,1004,40.664934,-73.649406,0,0
1005,2013,1005,43.696847,-75.780005,0,0
1006,2014,1006,43.06205099999993,-73.978842,56,34321.711851
1007,2013,1007,41.80568599999999,-74.48588999999997,34,25940.854904999997
1008,2018,1008,44.51937300000004,-73.632255,55,19716.923636999996
1009,2015,1009,42.542932999999984,-77.16633700000003,21,2889.739577
1011,2016,1011,42.453900999999995,-78.58820000000001,12,0
1012,2015,1012,43.55085200000002,-75.141817,36,18657.885718999998
1014,2019,1014,41.72677599999999,-73.65036099999999,20,22672.011043
1015,2013,1015,44.20524,-74.51761100000004,36,15207.178239
1016,2017,1016,42.939804999999986,-75.96988,13,3029.115437
1017,2015,1017,42.975119,-74.036926,8,539.812232
1018,2017,1018,44.13222300000002,-74.43107899999997,42,33904.816553
1019,2015,1019,43.047520999999975,-76.47946099999993,40,13880.230368
1021,2019,1021,41.32772799999999,-74.10610700000001,18,27955.416197999995
1023,2017,1023,41.44914,-74.433336,0,0
1024,2018,1024,42.589388,-78.29469799999997,27,23111.876411000005
1025,2017,1025,42.25028199999998,-74.81516000000008,45,16595.266196999997
1026,2013,1026,41.891464,-73.552464,0,0
1027,2016,1027,43.34502799999998,-73.36618799999998,48,20693.092688
1028,2015,1028,43.109336,-76.283576,0,0
1029,2016,1029,41.349543999999995,-74.574432,12,7307.218502
1030,2016,1030,41.432676,-74.334384,0,0
1031,2016,1031,43.13181200000001,-74.63110899999997,37,19690.521985
1032,2014,1032,43.005937,-77.810354,4,722.1336389999999
1035,2013,1035,42.69427100000003,-75.71571499999995,47,31521.519772000003
1036,2013,1036,42.549572,-74.73721,0,0
1038,2019,1038,43.299932999999996,-74.04254300000001,49,21616.870672
1039,2015,1039,43.40242899999999,-76.50063999999999,8,0
1041,2015,1041,43.629644000000035,-75.18211100000005,39,5690.447266
1044,2019,1044,43.040862,-74.609673,0,0
1045,2014,1045,44.89650500000005,-73.59418100000006,71,16103.249690999999
1046,2016,1046,42.66429100000003,-75.82823899999995,31,6288.775478
1047,2015,1047,42.802706,-75.205802,0,0
1048,2013,1048,43.412642,-73.392584,0,0
1049,2014,1049,40.945821,-72.914965,0,0
1050,2016,1050,42.434662,-76.497215,0,0
1051,2018,1051,40.997024,-72.566384,1,0
1052,2013,1052,43.07652499999997,-76.72477799999999,30,0
1053,2014,1053,44.227527999999936,-75.05376199999996,61,15978.586857999999
1054,2019,1054,42.26655800000002,-77.73229599999999,17,17996.429429
1055,2014,1055,42.15945,-73.512046,0,0
1057,2019,1057,44.636412,-75.36016,0,0
1058,2016,1058,43.57718100000005,-75.60258900000005,46,13029.048605
1059,2018,1059,42.363153000000004,-79.1865980000001,49,16688.008197
1060,2014,1060,42.869524,-74.664776,0,0
1061,2019,1061,44.12614499999997,-75.49636400000004,28,10967.917280000001
1062,2015,1062,41.65118099999998,-73.69331400000004,25,22689.524979
1063,2019,1063,42.25086899999999,-74.02108799999998,51,45502.756978000005
1064,2015,1064,43.904240999999985,-75.083392,51,29588.795204000002
1065,2019,1065,42.88761100000006,-73.41573500000003,47,16316.394546000001
1067,2016,1067,42.27286100000001,-76.784181,25,11550.290670999999
1068,2017,1068,44.55952299999996,-75.67033499999995,38,4409.172422000001
1069,2019,1069,41.77826899999998,-74.54704300000002,36,0
1070,2018,1070,42.50710299999999,-75.015286,36,21318.471991
1071,2019,1071,42.636842,-74.332158,0,0
1072,2014,1072,42.22237700000003,-77.22785700000001,28,2790.304044
1074,2016,1074,42.876979,-73.501758,0,0
1075,2013,1075,42.12042100000003,-74.27510200000005,45,15539.437130000002
